name	type	Description	id	prob	value	balancedByTargetCount	judgmentOnce	kind	mobSize	method	tickInterval	condition	abnormalityCategory	abnormalityKind	conditionCategory	conditionValue	mySkillCategory	isHidePassive	passivityChangeId	passivityChangeTime	prevPassivityId
IncreaseMaxHP74	1	Raises max HP by $value.	190473	1	3605	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP75	1	Raises max HP by $value.	190474	1	3814	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP76	1	Raises max HP by $value.	190475	1	3860	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP77	1	Raises max HP by $value.	190476	1	4084	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP78	1	Raises max HP by $value.	190477	1	4320	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP79	1	Raises max HP by $value.	190478	1	4571	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP80	1	Raises max HP by $value.	190479	1	4835	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190500	1	82	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190501	1	87	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190502	1	91	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190503	1	97	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190504	1	103	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190505	1	108	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190506	1	114	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190507	1	121	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190508	1	128	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190509	1	135	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190510	1	143	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190511	1	150	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190512	1	158	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190513	1	168	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190514	1	177	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190515	1	187	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190516	1	197	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190517	1	209	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190518	1	220	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190519	1	231	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190520	1	245	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190521	1	259	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190522	1	272	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190523	1	288	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190524	1	304	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190525	1	320	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190526	1	339	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190527	1	358	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190528	1	377	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190529	1	398	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190530	1	421	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190531	1	443	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190532	1	469	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190533	1	494	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190534	1	521	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190535	1	551	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190536	1	580	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190537	1	612	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190538	1	646	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190539	1	682	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190540	1	719	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190541	1	759	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190542	1	801	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190543	1	846	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190544	1	893	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190545	1	942	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190546	1	994	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190547	1	1049	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190548	1	1107	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190549	1	1167	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190550	1	1232	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190551	1	1300	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190552	1	1371	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190553	1	1449	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190554	1	1531	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190555	1	1620	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190556	1	1715	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190557	1	1814	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190558	1	1919	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190559	1	2030	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190560	1	2148	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190561	1	2272	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190562	1	2404	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190563	1	2543	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190564	1	2690	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP66	1	Raises max HP by $value.	190565	1	2733	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP67	1	Raises max HP by $value.	190566	1	2891	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP68	1	Raises max HP by $value.	190567	1	3059	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP69	1	Raises max HP by $value.	190568	1	3235	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP70	1	Raises max HP by $value.	190569	1	3423	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP71	1	Raises max HP by $value.	190570	1	3471	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP72	1	Raises max HP by $value.	190571	1	3672	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP73	1	Raises max HP by $value.	190572	1	3885	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP74	1	Raises max HP by $value.	190573	1	4110	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP75	1	Raises max HP by $value.	190574	1	4348	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP76	1	Raises max HP by $value.	190575	1	4400	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP77	1	Raises max HP by $value.	190576	1	4656	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP78	1	Raises max HP by $value.	190577	1	4925	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP79	1	Raises max HP by $value.	190578	1	5211	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP80	1	Raises max HP by $value.	190579	1	5512	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190600	1	92	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190601	1	97	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190602	1	102	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190603	1	109	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190604	1	115	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190605	1	122	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190606	1	128	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190607	1	136	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190608	1	143	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190609	1	151	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190610	1	160	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190611	1	169	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190612	1	178	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190613	1	188	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190614	1	198	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190615	1	210	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190616	1	221	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190617	1	234	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190618	1	247	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190619	1	260	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190620	1	275	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190621	1	291	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190622	1	306	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190623	1	324	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190624	1	342	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190625	1	360	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190626	1	380	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190627	1	402	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190628	1	424	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190629	1	447	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190630	1	472	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190631	1	498	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190632	1	526	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190633	1	554	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190634	1	585	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190635	1	618	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190636	1	652	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190637	1	687	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190638	1	726	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190639	1	765	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190640	1	808	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190641	1	852	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190642	1	900	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190643	1	950	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190644	1	1002	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190645	1	1057	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190646	1	1116	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190647	1	1178	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190648	1	1243	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190649	1	1311	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190650	1	1384	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190651	1	1459	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190652	1	1540	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190653	1	1627	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190654	1	1719	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190655	1	1819	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190656	1	1925	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190657	1	2036	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190658	1	2154	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190659	1	2280	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190660	1	2412	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190661	1	2551	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190662	1	2700	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190663	1	2856	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190664	1	3021	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP66	1	Raises max HP by $value.	190665	1	3068	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP67	1	Raises max HP by $value.	190666	1	3246	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP68	1	Raises max HP by $value.	190667	1	3434	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP69	1	Raises max HP by $value.	190668	1	3633	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP70	1	Raises max HP by $value.	190669	1	3844	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP71	1	Raises max HP by $value.	190670	1	3898	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP72	1	Raises max HP by $value.	190671	1	4123	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP73	1	Raises max HP by $value.	190672	1	4362	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP74	1	Raises max HP by $value.	190673	1	4614	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP75	1	Raises max HP by $value.	190674	1	4882	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP76	1	Raises max HP by $value.	190675	1	4941	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP77	1	Raises max HP by $value.	190676	1	5228	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP78	1	Raises max HP by $value.	190677	1	5530	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP79	1	Raises max HP by $value.	190678	1	5851	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP80	1	Raises max HP by $value.	190679	1	6189	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190700	1	102	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190701	1	108	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190702	1	114	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190703	1	121	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190704	1	128	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190705	1	135	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190706	1	142	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190707	1	151	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190708	1	159	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190709	1	168	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190710	1	178	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190711	1	187	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190712	1	197	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190713	1	209	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190714	1	220	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190715	1	233	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190716	1	246	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190717	1	260	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190718	1	274	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190719	1	288	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190720	1	305	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190721	1	322	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190722	1	339	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190723	1	359	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190724	1	379	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190725	1	399	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190726	1	422	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190727	1	446	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190728	1	470	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190729	1	496	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190730	1	524	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190731	1	552	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190732	1	584	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190733	1	615	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190734	1	649	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190735	1	686	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190736	1	723	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190737	1	763	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190738	1	805	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190739	1	849	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190740	1	896	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190741	1	946	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190742	1	998	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190743	1	1054	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190744	1	1112	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190745	1	1173	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190746	1	1238	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190747	1	1306	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190748	1	1379	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190749	1	1454	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190750	1	1535	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190751	1	1619	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190752	1	1708	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190753	1	1805	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190754	1	1907	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190755	1	2018	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190756	1	2136	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190757	1	2259	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190758	1	2390	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190759	1	2529	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190760	1	2675	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190761	1	2830	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190762	1	2995	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190763	1	3168	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
Raise Max HP	1	Raises max HP by $value.	190764	1	3351	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP66	1	Raises max HP by $value.	190765	1	3404	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP67	1	Raises max HP by $value.	190766	1	3601	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP68	1	Raises max HP by $value.	190767	1	3810	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP69	1	Raises max HP by $value.	190768	1	4030	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP70	1	Raises max HP by $value.	190769	1	4264	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
IncreaseMaxHP71	1	Raises max HP by $value.	190770	1	4324	FALSE	FALSE	0	all	2	0	0	0	0	0	0					
