class	id	Name	tooltip
Common	2222630	Summon: Snarlstorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Snarlstorm, a spirit wolf that recovers 0.5% of your max HP every second.
Common	2222631	Summon: Snarlstorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Snarlstorm, a spirit wolf that recovers 0.5% of your max HP every second.
Common	2222632	Summon: Snarlheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Snarlheart, a spirit wolf that restores 0.5% of your max HP and MP every second.
Common	2222633	Summon: Snarlheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Snarlheart, a spirit wolf that restores 0.5% of your max HP and MP every second.
Common	2222634	Summon: Paddy	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Paddy, a police car mount.
Common	2222635	Summon: Paddy	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Paddy, a police car mount.
Common	2222636	Summon: Fuzz	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Fuzz, a police car mount that replenishes 0.5% of your max MP every second.
Common	2222637	Summon: Fuzz	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Fuzz, a police car mount that replenishes 0.5% of your max MP every second.
Common	2222638	Summon: Fury	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Fury, a police car mount that recovers 0.5% of your max HP every second.
Common	2222639	Summon: Fury	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Fury, a police car mount that recovers 0.5% of your max HP every second.
Common	2222640	Summon: Axle	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Axle, a police car mount that restores 0.5% of your max HP and MP every second.
Common	2222641	Summon: Axle	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Axle, a police car mount that restores 0.5% of your max HP and MP every second.
Common	2222642	Summon: Rainbow	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Rainbow, a unicorn mount that restores 0.5% of your max HP and MP every second.
Common	2222643	Summon: Sleipnir	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon a Sleipnir, the celestial warhorse that replenishes 0.5% of your max MP every second.
Common	2222644	Summon: Night Mare	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon a Night Mare, a steed that recovers 0.5% of your max HP every second.
Common	2222645	Summon: Boneshaker	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon a Boneshaker, a skeletal warhorse that restores 0.5% of your max HP and MP every second.
Common	2222646	Summon: Snowdrift	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon a snow leopard that replenishes 0.5% of your max MP every second.
Common	2222647	Summon: Tawny Huntress	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon a Tawny Huntress, a lioness that recovers 0.5% of your max HP every second.
Common	2222648	Summon: Crimson	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Crimson, a fiery red dragon mount.
Common	2222649	Summon: Crimson	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Crimson, a fiery red dragon mount.
Common	2222650	Summon: Crimsonspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Crimsonspring, a fiery red dragon that replenishes 0.5% of your max MP every second.
Common	2222651	Summon: Crimsonspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Crimsonspring, a fiery red dragon that replenishes 0.5% of your max MP every second.
Common	2222652	Summon: Crimsonstorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Crimsonstorm, a fiery red dragon that recovers 0.5% of your max HP every second.
Common	2222653	Summon: Crimsonstorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Crimsonstorm, a fiery red dragon that recovers 0.5% of your max HP every second.
Common	2222654	Summon: Crimsonheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Crimsonheart, a fiery red dragon that restores 0.5% of your max HP and MP every second.
Common	2222655	Summon: Crimsonheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Crimsonheart, a fiery red dragon that restores 0.5% of your max HP and MP every second.
Common	2222656	Summon: Porter	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Porter, a kumas mount.
Common	2222657	Summon: Porter	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Porter, a kumas mount.
Common	2222658	Summon: Porterspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Porterspring, a kumas that replenishes 0.5% of your max MP every second.
Common	2222659	Summon: Porterspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Porterspring, a kumas that replenishes 0.5% of your max MP every second.
Common	2222660	Summon: Porterstorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Porterstorm, a kumas that recovers 0.5% of your max HP every second.
Common	2222661	Summon: Porterstorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Porterstorm, a kumas that recovers 0.5% of your max HP every second.
Common	2222662	Summon: Porterheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Porterheart, a kumas that restores 0.5% of your max HP and MP every second.
Common	2222663	Summon: Porterheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Porterheart, a kumas that restores 0.5% of your max HP and MP every second.
Common	2222664	Summon: Blithe	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Blithe, a festive holiday kumas mount.
Common	2222665	Summon: Blithe	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Blithe, a festive holiday kumas mount.
Common	2222666	Summon: Blithespring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Blithespring, a festive holiday kumas that replenishes 0.5% of your max MP every second.
Common	2222667	Summon: Blithespring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Blithespring, a festive holiday kumas that replenishes 0.5% of your max MP every second.
Common	2222668	Summon: Blithestorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Blithestorm, a festive holiday kumas that recovers 0.5% of your max HP every second.
Common	2222669	Summon: Blithestorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Blithestorm, a festive holiday kumas that recovers 0.5% of your max HP every second.
Common	2222670	Summon: Blitheheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Blitheheart, a festive holiday Kumas that restores 0.5% of your max HP and MP every second.
Common	2222671	Summon: Blitheheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Blitheheart, a festive holiday kumas that restores 0.5% of your max HP and MP every second.
Common	2222672	Summon: Flurry	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Flurryheart, a festive holiday snowman and ride it.
Common	2222673	Summon: Flurry	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Flurry, a festive holiday snowman mount.
Common	2222674	Summon: Flurryspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Flurryspring, a festive holiday snowman that replenishes 0.5% of your max MP every second.
Common	2222675	Summon: Flurryspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Flurryspring, a festive holiday snowman that replenishes 0.5% of your max MP every second.
Common	2222676	Summon: Flurrystorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Flurrystorm, a festive holiday snowman that recovers 0.5% of your max HP every second.
Common	2222677	Summon: Flurrystorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Flurrystorm, a festive holiday snowman that recovers 0.5% of your max HP every second.
Common	2222678	Summon: Flurryheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Flurryheart, a festive holiday snowman that restores 0.5% of your max HP and MP every second.
Common	2222679	Summon: Flurryheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Flurryheart, a festive holiday snowman that restores 0.5% of your max HP and MP every second.
Common	2222680	Summon: Merry	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Merryheart, a holiday Kumas and ride it.
Common	2222681	Summon: Merry	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Merry, a holiday kumas mount.
Common	2222682	Summon: Merryspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Merryspring, a holiday kumas that replenishes 0.5% of your max MP every second.
Common	2222683	Summon: Merryspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Merryspring, a holiday kumas that replenishes 0.5% of your max MP every second.
Common	2222684	Summon: Merrystorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Merrystorm, a holiday kumas that recovers 0.5% of your max HP every second.
Common	2222685	Summon: Merrystorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Merrystorm, a holiday kumas that recovers 0.5% of your max HP every second.
Common	2222686	Summon: Merryheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Merryheart, a holiday Kumas that restores 0.5% of your max HP and MP every second.
Common	2222687	Summon: Merryheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Merryheart, a holiday kumas that restores 0.5% of your max HP and MP every second.
Common	2222688	Summon: Frost	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Frostheart, a holiday snowman and ride it.
Common	2222689	Summon: Frost	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Frost, a holiday snowman mount.
Common	2222690	Summon: Frostspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Frostspring, a holiday snowman that replenishes 0.5% of your max MP every second.
Common	2222691	Summon: Frostspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Frostspring, a holiday snowman that replenishes 0.5% of your max MP every second.
Common	2222692	Summon: Froststorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Froststorm, a holiday snowman that recovers 0.5% of your max HP every second.
Common	2222693	Summon: Froststorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Froststorm, a holiday snowman that recovers 0.5% of your max HP every second.
Common	2222694	Summon: Frostheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Frostheart, a holiday snowman that restores 0.5% of your max HP and MP every second.
Common	2222695	Summon: Frostheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Frostheart, a holiday snowman that restores 0.5% of your max HP and MP every second.
Common	2222696	Summon: Aurum	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Aurum, a golden dragon mount.
Common	2222697	Summon: Aurum	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Aurum, a golden dragon mount.
Common	2222698	Summon: Aurumspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Aurumspring, a golden dragon that replenishes 0.5% of your max MP every second.
Common	2222699	Summon: Aurumspring	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Aurumspring, a golden dragon that replenishes 0.5% of your max MP every second.
Common	2222700	Summon: Aurumstorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Aurumstorm, a golden dragon that recovers 0.5% of your max HP every second.
Common	2222701	Summon: Aurumstorm	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Aurumstorm, a golden dragon that recovers 0.5% of your max HP every second.
Common	2222702	Summon: Aurumheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Aurumheart, a golden dragon mount that restores 0.5% of your max HP and MP every second.
Common	2222703	Summon: Aurumheart	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Aurumheart, a golden dragon that restores 0.5% of your max HP and MP every second.
Common	2222704	Summon: Softail	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Softail, a rocket-powered golden hog mount.
Common	2222705	Summon: Softail	$H_S_GOODMovement Speed 280.$COLOR_END$BRSummon Softail, a rocket-powered golden hog mount.
Common	2222706	Summon: Fat Boy	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Fat Boy, a rocket-powered golden hog that replenishes 0.5% of your max MP every second.
Common	2222707	Summon: Fat Boy	$H_S_GOODMovement Speed 280; MP Replenishment.$COLOR_END$BRSummon Fat Boy, a rocket-powered golden hog that replenishes 0.5% of your max MP every second
Common	2222708	Summon: Trotter	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Trotter, a rocket-powered golden hog that recovers 0.5% of your max HP every second.
Common	2222709	Summon: Trotter	$H_S_GOODMovement Speed 280; HP Recovery.$COLOR_END$BRSummon Trotter, a rocket-powered golden hog that recovers 0.5% of your max HP every second.
Common	2222710	Summon: Roddie	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Roddie, a rocket-powered golden hog mount that restores 0.5% of your max HP and MP every second.
Common	2222711	Summon: Roddie	$H_S_GOODMovement Speed 280; HP and MP Restoration.$COLOR_END$BRSummon Roddie, a rocket-powered golden hog that restores 0.5% of your max HP and MP every second.
Common	3333019	Summon Pet: Zero	Summon your pet with the ability to [auto-loot].
Common	3333020	Summon Pet: Miss Katonic	Summon your pet with the ability to [auto-loot].
Common	3333021	Summon Pet: Pinkie	Summon your pet with the ability to [auto-loot].
Common	3333022	Summon Pet: Bonzai	Summon your pet with the ability to [auto-loot].
Common	3333023	Summon Pet: Zero	Summon your pet with the ability to [auto-loot].
Common	3333024	Summon Pet: Rusty	Summon your pet with the ability to [auto-loot].
Common	3333025	Summon Pet: Rainie	Summon your pet with the ability to [auto-loot].
Common	3333026	Summon Pet: Bonzai	Summon your pet with the ability to [auto-loot].
Common	3333027	Summon Pet: Addams	Summon your pet with the ability to [auto-loot].
Common	3333028	Summon Pet: Rusty	Summon your pet with the ability to [auto-loot].
Common	3333029	Summon Pet: Rainie	Summon your pet with the ability to [auto-loot].
Common	3366000		
Common	3366001		
Common	3366026		
Common	3366027		
Common	3366028		
Common	3366029		
Common	3366033		
Common	3366034		
Common	3366035		
Common	3366036		
Common	3366037		
Common	3366038		
Common	6001000	Summon Pet: Miss Kitty	Summon a pet cat.
Common	6002000	Summon Pet: Willoe	Summon a pet faerie.
Common	6003000	Summon Pet: Dundee	Summon a pet caiman.
Common	6004000	Summon Pet: Chef	Summon a pet tuwangi.
Common	6005000	Summon Pet: Rocky	Summon a tough pet.
Common	6006000	Summon Pet: Madmartigan	Summon a pet pigling.
Common	6007000	Summon Pet: Bam Bam	Summon a pet orcan.
Common	6008000	Summon Pet: Bonzai	Summon a pet ghilliedhu.
Common	6009000	Summon Pet: Addams	Summons a spooky pet.
Common	6010000	Summon Pet: Clawd	Summon a pet sloth.
Common	6011000	Summon Pet: Juicy	Summon a sweet pet.
Common	6012000	Summon Pet: Flaps	Summon a pet stonebeak.
Common	7001000	Summon Pet: Zero (1-Day)	Summon a temporary pet demon.
Common	7001001	Summon Pet: Miss Katonic (1-Day)	Summon a temporary pet bisque doll.
Common	7001002	Summon Pet: Pinkie (1-Day)	Summons a temporary pet frog.
Common	7001003	Summon Pet: Rusty (1-Day)	Summons a temporary pet frog.
Common	7001004	Summon Pet: Rainie (1-Day)	Summons a temporary pet frog.
Common	7001005	Summon Pet: Pinkie	Summons a pet pink frog.
Common	7001006	Summon Pet: Rusty	Summons a pet orange frog.
Common	7001007	Summon Pet: Rainie	Summons a pet blue frog.
Common	8400010	Activate Noctenium Infusion	Make the noctenium infusion available for use.
Common	8400020	Summon: Fortuna	$H_S_GOODMovement Speed 290.$COLOR_END$BRSummon Fortuna, the Freed Traders Collective warhorse.
Common	8400030	Summon: Fides	$H_S_GOODMovement Speed 290.$COLOR_END$BRSummon Fides, the Enlightened Union warhorse.
Common	8400040	Summon: Virtus	$H_S_GOODMovement Speed 290.$COLOR_END$BRSummon Virtus, the Iron Order warhorse.
Common	8500000	Summon: Brave Black Lion	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Brave Black Lion mount. <font color = '#FF0000'>You may summon this mount only for one season.</font>
Common	8500001	Summon: Loyal Black Lion	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Loyal Black Lion mount. <font color = '#FF0000'>You may summon this mount only for one season.</font>
Common	8500002	Summon: Brave Black Steed	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Brave Black Steed. <font color = '#FF0000'>You may summon this mount only for one season.</font>
Common	8500003	Summon: Loyal Black Steed	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Loyal Black Steed. <font color = '#FF0000'>You may summon this mount only for one season.</font>
Common	8500004	Summon: Glorious Black Lion	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Glorious Black Lion mount.
Common	8500005	Summon: Glorious Black Steed	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Glorious Black Steed.
Common	8500006	Summon: Brave White Lion	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Brave White Lion mount. <font color = '#FF0000'>You may summon this mount only for one season.</font>
Common	8500007	Summon: Loyal White Lion	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Loyal White Lion mount. <font color = '#FF0000'>You may summon this mount only for one season.</font>
Common	8500008	Summon: Brave White Steed	$H_S_GOODMovement Speed 280$COLOR_END$BRSummon a Brave White Steed. <font color = '#FF0000'>You may summon this mount only for one season.</font>
