Name	Description	id	value	bySkillCategory	group	infinity	isBuff	isHideOnRefresh	isShow	kind	level	notCareDeath	priority	property	time	isHideOnRaid	useDamageFont	isBlockOtherSpecialShader	type	method	tickInterval	appearEffectId	disappearEffectId	effectPart	effectId	effectPart	overlayEffectId	appearEffectId	disappearEffectId	damageEffectId	ShaderOnAlly	ShaderOnMy	ShaderOnOther	appearShader	disappearShader	effectTime	attackEffectId	isEnemyCheck	arcaneFxId
Mana Boost II	Increases Attack Speed by $H_W_GOOD30%$COLOR_END and deals $H_W_GOOD$value$COLOR_END more damage against monsters.	500150	1.3	0	skill	FALSE	TRUE	FALSE	TRUE	144	1	FALSE	1	4	15000				24	3	0																		
Mana Boost II	Increases Attack Speed by $H_W_GOOD30%$COLOR_END and deals $H_W_GOOD$value$COLOR_END more damage against monsters.	500150	501606	0	skill	FALSE	TRUE	FALSE	TRUE	144	1	FALSE	1	4	15000				223	0	0																		
Mana Boost II	Increases Attack Speed by $H_W_GOOD30%$COLOR_END and deals $H_W_GOOD$value$COLOR_END more damage against monsters.	500150	501605	0	skill	FALSE	TRUE	FALSE	TRUE	144	1	FALSE	1	4	15000				264	0	0																		
Glacial Retreat	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	500200	0.3	0		FALSE	FALSE	FALSE	TRUE	22418	1	FALSE	2	1	5000				5	4	0			FXBottom45	4345		1007												
Glacial Retreat	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	500200	0.9	0		FALSE	FALSE	FALSE	TRUE	22418	1	FALSE	2	1	5000				28	3	0																		
Mana Infusion I	Replenishes $H_W_GOOD$value$COLOR_END MP every $H_W_GOOD$tickInterval$COLOR_END.	500300	120	0	skill	FALSE	TRUE	FALSE	TRUE	25	1	FALSE	1	4	25000				52	2	2																		
Mana Infusion II	Replenishes $H_W_GOOD$value$COLOR_END MP every $H_W_GOOD$tickInterval$COLOR_END.	500301	120	0	skill	FALSE	TRUE	FALSE	TRUE	25	2	FALSE	1	4	25000				52	2	1																		
Slow	Decreases Movement Speed by $H_W_BAD$value$COLOR_END or more.	500500	0.8	0		FALSE	FALSE	FALSE	TRUE	32002	1	FALSE	2	1	5000				5	4	0			FXBottom46	4345		1007												
Slow	Decreases Movement Speed by $H_W_BAD$value$COLOR_END or more.	500500	0.9	0		FALSE	FALSE	FALSE	TRUE	32002	1	FALSE	2	1	5000				28	3	0																		
Mana Barrier I	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Costs 1 MP per 14 points of damage. Ends when maximum damage is reached or you run out of MP.	500600	7063	0	skill	FALSE	TRUE	FALSE	TRUE	18	1	FALSE	1	4	45000				228	0	0			FXCenter76	41661					41671									
Mana Barrier II	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Costs 1 MP per 33 points of damage. Ends when maximum damage is reached or you run out of MP.	500601	13529	0	skill	FALSE	TRUE	FALSE	TRUE	18	2	FALSE	1	4	45000				228	0	0			FXCenter76	41661					41671									
Mana Barrier III	Absorbs up to $H_W_GOOD$value$COLOR_END damage. Costs 1 MP per 50 points of damage. Ends when maximum damage is reached or you run out of MP.	500602	17346	0	skill	FALSE	TRUE	FALSE	TRUE	18	2	FALSE	1	4	45000				228	0	0			FXCenter76	41661					41671									
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500700	-26	0		FALSE	FALSE	FALSE	TRUE	22419	1	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500701	-40	0		FALSE	FALSE	FALSE	TRUE	22419	2	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500702	-58	0		FALSE	FALSE	FALSE	TRUE	22419	3	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500703	-85	0		FALSE	FALSE	FALSE	TRUE	22419	4	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500704	-121	0		FALSE	FALSE	FALSE	TRUE	22419	5	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500705	-174	0		FALSE	FALSE	FALSE	TRUE	22419	6	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500706	-241	0		FALSE	FALSE	FALSE	TRUE	22419	7	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500707	-341	0		FALSE	FALSE	FALSE	TRUE	22419	8	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500708	-516	0		FALSE	FALSE	FALSE	TRUE	22419	9	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500720	-27	0		FALSE	FALSE	FALSE	TRUE	22419	1	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500721	-37	0		FALSE	FALSE	FALSE	TRUE	22419	2	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500722	-51	0		FALSE	FALSE	FALSE	TRUE	22419	3	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500723	-71	0		FALSE	FALSE	FALSE	TRUE	22419	4	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500724	-97	0		FALSE	FALSE	FALSE	TRUE	22419	5	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500725	-134	0		FALSE	FALSE	FALSE	TRUE	22419	6	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500726	-186	0		FALSE	FALSE	FALSE	TRUE	22419	7	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500727	-258	0		FALSE	FALSE	FALSE	TRUE	22419	8	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Painblast	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	500728	-382	0		FALSE	FALSE	FALSE	TRUE	22419	9	FALSE	2	2	10000				51	2	2			FXCenter77	4195		1005												
Mindblast	Stunned. Cannot move.	500800	5	0		FALSE	FALSE	FALSE	TRUE	22420	1	FALSE	8	3	7000				211	0	0			FXHead21	1006		1002												
Mindblast	Stunned. Cannot move.	500801	5	0		FALSE	FALSE	FALSE	TRUE	22420	2	FALSE	8	3	10000				211	0	0			FXHead21	1006		1002												
Mindblast	Stunned. Cannot move.	500802	5	0		FALSE	FALSE	FALSE	TRUE	22420	3	FALSE	8	3	12000				211	0	0			FXHead21	1006		1002												
Nerve Exhaustion	Unable to use skills. This effect ends when attacked or knocked down.	500900	0	9999		FALSE	FALSE	FALSE	TRUE	22421	1	FALSE	8	3	5000				210	0	0			FXCenter78	65215														
Burning Breath	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501000	-1175	0		FALSE	FALSE	FALSE	TRUE	22422	1	FALSE	8	2	10000				51	2	2			FXCenter79	4318														
Burning Breath	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501001	-1631	0		FALSE	FALSE	FALSE	TRUE	22422	2	FALSE	8	2	10000				51	2	2			FXCenter79	4318														
Burning Breath	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501002	-2305	0		FALSE	FALSE	FALSE	TRUE	22422	3	FALSE	8	2	10000				51	2	2			FXCenter79	4318														
Burning Breath	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501003	-3120	0		FALSE	FALSE	FALSE	TRUE	22422	4	FALSE	8	2	10000				51	2	2			FXCenter79	4318														
Burning Breath	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501020	-890	0		FALSE	FALSE	FALSE	TRUE	22422	45	FALSE	8	2	10000				51	2	2			FXCenter79	4318														
Burning Breath	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501021	-1228	0		FALSE	FALSE	FALSE	TRUE	22422	45	FALSE	8	2	10000				51	2	2			FXCenter79	4318														
Burning Breath	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501022	-1704	0		FALSE	FALSE	FALSE	TRUE	22422	45	FALSE	8	2	10000				51	2	2			FXCenter79	4318														
Burning Breath	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501023	-2259	0		FALSE	FALSE	FALSE	TRUE	22422	46	FALSE	8	2	10000				51	2	2			FXCenter79	4318														
Mana Volley I	Reduces MP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501100	-172	0		FALSE	FALSE	FALSE	TRUE	22423	1	FALSE	8	2	10000				52	2	2			FXBottom47	4321														
Mana Volley II	Reduces MP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	501101	-206	0		FALSE	FALSE	FALSE	TRUE	22423	2	FALSE	8	2	10000				52	2	2			FXBottom47	4321														
Mana Volley I	[Test]	501150	-0.25	0		FALSE	FALSE	FALSE	FALSE	22424	1	FALSE	8	2	1000				52	3	1																		
Mana Volley II	Test	501151	-0.3	0		FALSE	FALSE	FALSE	FALSE	22424	2	FALSE	8	2	1000				52	3	1																		
		501160	0.25	0		FALSE	TRUE	FALSE	FALSE	22424	1	FALSE	8	2	1000				52	3	1																		
		501161	0.3	0		FALSE	TRUE	FALSE	FALSE	22424	2	FALSE	8	2	1000				52	3	1																		
Burst of Celerity	Increases Attack Speed during duration time	501200	1.2	0	skill	FALSE	TRUE	FALSE	TRUE	21	99	FALSE	8	4	15000				24	3	0			FXHand02	4324				4326								4325		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501300	0	0		FALSE	FALSE	FALSE	TRUE	22413	2	FALSE	8	3	5000				5	4	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501300	0.1	0		FALSE	FALSE	FALSE	TRUE	22413	2	FALSE	8	3	5000				28	3	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501300	0	0		FALSE	FALSE	FALSE	TRUE	22413	2	FALSE	8	3	5000				25	4	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501301	0	0		FALSE	FALSE	FALSE	TRUE	22413	3	FALSE	8	3	6000				5	4	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501301	0.1	0		FALSE	FALSE	FALSE	TRUE	22413	3	FALSE	8	3	6000				28	3	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501301	0	0		FALSE	FALSE	FALSE	TRUE	22413	3	FALSE	8	3	6000				25	4	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501302	0	0		FALSE	FALSE	FALSE	TRUE	22413	4	FALSE	8	3	7000				5	4	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501302	0.1	0		FALSE	FALSE	FALSE	TRUE	22413	4	FALSE	8	3	7000				28	3	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501302	0	0		FALSE	FALSE	FALSE	TRUE	22413	4	FALSE	8	3	7000				25	4	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501303	0	0		FALSE	FALSE	FALSE	TRUE	22413	5	FALSE	8	3	8000				5	4	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501303	0.1	0		FALSE	FALSE	FALSE	TRUE	22413	5	FALSE	8	3	8000				28	3	0																		
Time Gyre	Cannot move. Effect ends if you suffer significant damage or knockdown.	501303	0	0		FALSE	FALSE	FALSE	TRUE	22413	5	FALSE	8	3	8000				25	4	0																		
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501320	0	104		FALSE	FALSE	FALSE	TRUE	22413	2	FALSE	8	3	5000				5	4	0																		
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501320	0	104		FALSE	FALSE	FALSE	TRUE	22413	2	FALSE	8	3	5000				210	3	0			FXCenter80	65215														
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501320	0	104		FALSE	FALSE	FALSE	TRUE	22413	2	FALSE	8	3	5000				25	4	0																		
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501321	0	104		FALSE	FALSE	FALSE	TRUE	22413	3	FALSE	8	3	6000				5	4	0																		
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501321	0	104		FALSE	FALSE	FALSE	TRUE	22413	3	FALSE	8	3	6000				210	3	0			FXCenter80	65215														
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501321	0	104		FALSE	FALSE	FALSE	TRUE	22413	3	FALSE	8	3	6000				25	4	0																		
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501322	0	104		FALSE	FALSE	FALSE	TRUE	22413	4	FALSE	8	3	7000				5	4	0																		
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501322	0	104		FALSE	FALSE	FALSE	TRUE	22413	4	FALSE	8	3	7000				210	3	0			FXCenter80	65215														
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501322	0	104		FALSE	FALSE	FALSE	TRUE	22413	4	FALSE	8	3	7000				25	4	0																		
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501323	0	104		FALSE	FALSE	FALSE	TRUE	22413	5	FALSE	8	3	8000				5	4	0																		
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501323	0	104		FALSE	FALSE	FALSE	TRUE	22413	5	FALSE	8	3	8000				210	3	0			FXCenter80	65215														
Time Gyre	Cannot move or use evasive skills. Effect ends if you suffer significant damage or knockdown.	501323	0	104		FALSE	FALSE	FALSE	TRUE	22413	5	FALSE	8	3	8000				25	4	0																		
Hail Storm	Decreases Movement Speed by $H_W_BAD$value$COLOR_END. The effect stacks up to 4 times.	501400	0.9	0		FALSE	FALSE	FALSE	TRUE	22425	1	FALSE	2	1	3000				5	3	0			FXBottom48	4345		1007												
Hail Storm	Decreases Movement Speed by $H_W_BAD$value$COLOR_END. The effect stacks up to 4 times.	501400	0.9	0		FALSE	FALSE	FALSE	TRUE	22425	1	FALSE	2	1	3000				28	3	0																		
Hail Storm	Decreases Movement Speed by $H_W_BAD$value$COLOR_END. The effect stacks up to 4 times.	501402	0.9	0		FALSE	FALSE	FALSE	TRUE	22425	1	FALSE	2	1	3000				5	3	0			FXBottom48	4345		1007												
Hail Storm	Decreases Movement Speed by $H_W_BAD$value$COLOR_END. The effect stacks up to 4 times.	501402	0.9	0		FALSE	FALSE	FALSE	TRUE	22425	1	FALSE	2	1	3000				28	3	0																		
Stone Skin	Will not take damage from any harmful effects.	501500	6	0	skill	FALSE	TRUE	FALSE	TRUE	57	99	FALSE	8	4	5000				212	1	0			FXCneter229	45131				45141										
Stone Skin	Will not take damage from any harmful effects.	501500	0	0	skill	FALSE	TRUE	FALSE	TRUE	57	99	FALSE	8	4	5000				245	9	0																		
Stone Skin	Will not take damage from any harmful effects.	501500	0	0	skill	FALSE	TRUE	FALSE	TRUE	57	99	FALSE	8	4	5000				287	0	0																		
Stone Skin	aggro dump. No debuff tooltip display (isShow=False). If this tooltip displays, BTS is required!	501501	0	0	skill	FALSE	TRUE	FALSE	FALSE	64	99	FALSE	8	4	8000				216	0	0																		
Warp Barrier	Cancels all damage for $time. Recovers 5% of max MP. Mana Boost II does not apply while Warp Barrier is active.	501600	0	0	skill	FALSE	TRUE	FALSE	TRUE	501	1	FALSE	1	4	1000				245	9	0			FxBottom	514053034					4167									
Warp Barrier	Cancels all damage for $time. Recovers 5% of max MP. Mana Boost II does not apply while Warp Barrier is active.	501600	0	0	skill	FALSE	TRUE	FALSE	TRUE	501	1	FALSE	1	4	1000				103	3	0																		
Warp Barrier	Cancels all damage for $time. Recovers 5% of max MP. Mana Boost II does not apply while Warp Barrier is active.	501600	0	0	skill	FALSE	TRUE	FALSE	TRUE	501	1	FALSE	1	4	1000				287	0	0																		
Warp Barrier	Cancels all damage for $time. Recovers 5% of max MP. Mana Boost II does not apply while Warp Barrier is active.	501600	501601	0	skill	FALSE	TRUE	FALSE	TRUE	501	1	FALSE	1	4	1000				264	0	0																		
Warp Barrier	Cancels all damage for $time. Recovers 5% of max MP. Mana Boost II does not apply while Warp Barrier is active.	501600	501607	0	skill	FALSE	TRUE	FALSE	TRUE	501	1	FALSE	1	4	1000				264	0	0																		
Warp Barrier	Cancels all damage for $time. Recovers 5% of max MP. Mana Boost II does not apply while Warp Barrier is active.	501600	501608	0	skill	FALSE	TRUE	FALSE	TRUE	501	1	FALSE	1	4	1000				223	0	0																		
#N/A	#N/A	501601	0.05	0		FALSE	TRUE	FALSE	FALSE	504	1	FALSE	8	4	900				52	3	1																		
#N/A	#N/A	501602	0.8	0		FALSE	TRUE	FALSE	FALSE	505	98	FALSE	8	4	4000				162	3	0																		
#N/A	#N/A	501602	0.7	0		FALSE	TRUE	FALSE	FALSE	505	98	FALSE	8	4	4000				24	3	0																		
#N/A	#N/A	501603	501602	0		FALSE	TRUE	FALSE	FALSE	505	97	FALSE	8	4	900				248	1	0																		
#N/A	#N/A	501604	1	0		FALSE	TRUE	FALSE	FALSE	505	99	FALSE	8	4	400				4	3	0																		
#N/A	#N/A	501605	501603	0		FALSE	TRUE	FALSE	FALSE	506	97	FALSE	8	4	1000				264	0	0																		
#N/A	#N/A	501605	501605	0		FALSE	TRUE	FALSE	FALSE	506	97	FALSE	8	4	1000				223	0	0																		
#N/A	#N/A	501606	501604	0		FALSE	TRUE	FALSE	FALSE	506	99	FALSE	8	4	400				264	0	0																		
#N/A	#N/A	501607	501603	0		FALSE	TRUE	FALSE	FALSE	507	97	FALSE	8	4	1000				264	0	0																		
#N/A	#N/A	501607	501607	0		FALSE	TRUE	FALSE	FALSE	507	97	FALSE	8	4	1000				223	0	0																		
#N/A	#N/A	501608	501604	0		FALSE	TRUE	FALSE	FALSE	507	99	FALSE	8	4	400				264	0	0																		
Nova	Takes $H_W_GOOD$value$COLOR_END less damage from another player.	501700	0.5	0	skill	FALSE	TRUE	FALSE	FALSE	502	1	TRUE	7	4	4800				104	3	0																		
Feign Death I	Ignored by opponents. Duration: $H_W_GOOD$time$COLOR_END.	600100	0	0	skill	FALSE	TRUE	FALSE	TRUE	26	1	FALSE	1	4	60000				216	0	0																		
Feign Death I	Ignored by opponents. Duration: $H_W_GOOD$time$COLOR_END.	600100	0	0	skill	FALSE	TRUE	FALSE	TRUE	26	1	FALSE	1	4	60000				220	0	0																		
Feign Death II	Ignored by opponents. Duration: $H_W_GOOD$time$COLOR_END.	600101	0	0	skill	FALSE	TRUE	FALSE	TRUE	26	1	FALSE	1	4	60000				216	0	0																		
Feign Death II	Ignored by opponents. Duration: $H_W_GOOD$time$COLOR_END.	600101	0	0	skill	FALSE	TRUE	FALSE	TRUE	26	1	FALSE	1	4	60000				220	0	0																		
Feign Death III	Ignored by opponents. Duration: $H_W_GOOD$time$COLOR_END.	600102	0	0	skill	FALSE	TRUE	FALSE	TRUE	26	1	FALSE	1	4	60000				216	0	0																		
Feign Death III	Ignored by opponents. Duration: $H_W_GOOD$time$COLOR_END.	600102	0	0	skill	FALSE	TRUE	FALSE	TRUE	26	1	FALSE	1	4	60000				220	0	0																		
Feign Death IV	Ignored by opponents. Duration: $H_W_GOOD$time$COLOR_END.	600103	0	0	skill	FALSE	TRUE	FALSE	TRUE	26	1	FALSE	1	4	60000				216	0	0																		
Feign Death IV	Ignored by opponents. Duration: $H_W_GOOD$time$COLOR_END.	600103	0	0	skill	FALSE	TRUE	FALSE	TRUE	26	1	FALSE	1	4	60000				220	0	0																		
Sequential Fire Active	You may now use Sequential Fire.	600200	0	143	skill	FALSE	TRUE	FALSE	onlyIcon	12	1	FALSE	8	4	7000				209	3	0																		
Stunning Trap	Stunned. Cannot move.	600300	5	0		FALSE	FALSE	FALSE	TRUE	22401	2	FALSE	2	3	4000				211	0	0			FXHead22	2012		1001												
Slow Trap	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	600400	0.3	0		FALSE	FALSE	FALSE	TRUE	32002	2	FALSE	2	1	7000				5	4	0			FXBottom49	50141		1010												
Slow Trap	Decreases Movement Speed by $H_W_BAD$value$COLOR_END.	600400	0.9	0		FALSE	FALSE	FALSE	TRUE	32002	2	FALSE	2	1	7000				28	3	0																		
Velik's Mark	Take $H_W_BAD10%$COLOR_END more damage from archers while marked.	600500	1.1	666		FALSE	FALSE	FALSE	TRUE	22426	1	FALSE	2	1	30000				104	3	0			FXCenter81	3150		1004												
Velik's Mark	Take $H_W_BAD10%$COLOR_END more damage from archers while marked.	600501	1.1	666		FALSE	FALSE	FALSE	TRUE	22426	1	FALSE	2	1	35000				104	3	0			FXCenter81	3150		1004												
Velik's Mark	Take $H_W_BAD10%$COLOR_END more damage from archers while marked.	600502	1.1	666		FALSE	FALSE	FALSE	TRUE	22426	1	FALSE	2	1	40000				104	3	0			FXCenter81	3150		1004												
Poison Trap	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	600600	-58	0		FALSE	FALSE	FALSE	TRUE	22427	1	FALSE	2	2	10000				51	2	2			FXCenter82	4195		1005												
Poison Trap	Reduces HP by $H_W_BAD$value$COLOR_END every $H_W_BAD$tickInterval$COLOR_END.	600601	-124	0		FALSE	FALSE	FALSE	TRUE	22427	2	FALSE	2	2	10000				51	2	2			FXCenter82	4195		1005												
